Year,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS
2013-14,94.83418821013689,78.30380439323166,9.458869675908947,52.48330357774943,3.593857998064876,6.912703882207861,33.74675813511875,97.66372560286413,107.26211989801381,39.556352181173175,14.161114110714715,20.180460330803925,21.567711671028466,19.441703913872622,49.72031645420529,4.6464267497485,12.004963378635907,22.698664960630726,22.308970969411266,9.84570089939601,8.539284694019926,95.63606954212874,16.46908626524098,54.884354821449605,62.2130539950861,10.670043046598941,65.0276125274135,91.53335120638955,48.80092321174397,83.6047621542033
2014-15,88.81450133624209,44.480894967601024,78.87274774666207,44.10809784195959,48.265138201201715,15.386453901024352,63.85303204585403,19.349875121979377,48.130925023265384,116.81353219320182,33.50772325918689,68.65197554622227,24.682576617228552,22.45943697667399,8.274776896865387,13.188254903578727,56.75533089752248,4.587181768193972,14.523665225401396,134.3166378861714,92.1072955710872,95.29120746768885,42.78629426657695,15.157719829453017,69.60690772068801,3.6145627596353394,92.11150227344163,28.273179943265934,4.334271318045894,41.043092020288704
2015-16,45.21467855977695,151.80500778292497,12.902309011084904,12.44375505781934,129.38872687804968,18.254604330704975,124.9351193634332,19.39774818755202,9.452463308087681,42.56457462190944,17.996981512469073,12.728153669832656,24.552623379070443,139.08038506630822,4.638941721015654,7.408423116922384,31.83549525579487,86.25702646017233,41.40475719511499,7.253757053137165,27.079378964987477,41.09687355103716,130.55807600836792,47.957511525053825,24.186131744489266,30.500724976121838,83.03571202982742,51.84018995379691,3.461664339313315,61.2513491908906
2016-17,24.62826127635576,51.321398229578286,25.212423510994626,13.760722410867775,7.817281249404551,13.810139502964493,5.613502557088551,5.7619835037858,33.950456409542795,72.54266250848293,25.184576827005163,43.340385168224955,15.499366026999963,53.41981995207605,93.22476688927138,129.50181646325044,15.147045389393252,16.594236885423577,35.78086377686491,77.98834014819701,28.16689734298832,15.692790532218474,55.16840754946331,16.241021278513223,61.628754536791696,57.51046768670929,72.39068048123653,54.930488889869466,45.85772113159493,33.11177666061374
2017-18,6.512424258566037,17.47349263814811,7.526944772212777,26.968527090379247,41.19782650193614,23.319550722050383,8.544675449893878,15.574284046256174,2.716518384519721,14.928594334692935,12.905281542354121,8.94740160879316,69.84848652644199,14.084748482262786,12.848399808015017,9.718053421211009,16.4628701018006,6.18582464683803,11.824851955100284,73.14697474255154,7.677333645379504,54.15348036539059,8.158149814418255,65.55134080153356,3.895728360135571,65.67635967520057,30.339873944818113,11.070249984369127,3.836517901388193,32.68555026237143
2018-19,5.323777657091698,9.210998360494457,29.086612187707022,10.292801222417367,38.065398053446856,8.298997406043357,9.770553507333902,17.289421083378762,5.0235080938969086,71.03642975871438,13.956646910521524,23.34991064286041,23.612466239757875,24.266030832488934,5.252571556782643,9.31624184655589,12.873474495696147,23.16933126108345,36.4577298381955,40.13207344550103,4.762274942856464,10.310150680731612,28.42590670887995,10.085157675646192,32.30931886691114,4.768456337685137,17.86380384257004,18.98757881906589,27.10363843224769,13.556014392749619
2019-20,28.106974668911718,13.302562467136953,33.01418976591262,79.70998167769753,15.932624436451476,3.6202898687249183,18.23195896594596,20.734778117758236,21.959381092810602,19.74624290455178,18.980021842926458,31.11922085178707,36.13927180727946,13.050392074530725,16.859123363293165,10.373544925826558,63.2670618278067,20.596395936085223,29.81351994862016,22.834972090465072,8.498098932714239,29.424168028527284,10.319893707173678,12.46374003779835,55.6733126246388,8.920526869232644,5.153711843951105,21.50295589264344,14.713150950591235,40.15935800700096
